 ,Area,Mean,Min,Max
2473,9,115.000,109,119
2474,24,115.250,105,126
2475,21,105.238,102,112
2476,10,113.000,106,117
2477,22,129.500,121,134
2478,40,145.550,131,157
2479,30,122.133,115,130
2480,20,119.550,113,125
2481,28,139.000,127,148
2482,22,111.864,105,117
2483,35,129.029,118,138
2484,7,103.286,101,107
2485,4,100.500,100,102
2486,33,120.091,107,130
2487,23,131.478,121,139
2488,30,133.900,112,148
2489,24,105.167,99,108
2490,39,137.256,118,151
2491,17,117.176,108,123
2492,30,123.567,105,140
2493,21,123.762,117,132
2494,18,122.944,116,128
2495,17,118.824,113,125
2496,5,126.000,124,127
2497,40,134.475,110,152
2498,33,115.758,109,124
2499,7,117.857,114,121
2500,14,105.143,98,113
2501,15,102.333,99,107
2502,10,102.300,100,105
2503,34,102.706,96,112
2504,20,102.200,97,107
2505,28,104.000,99,110
2506,33,125.576,113,136
2507,14,120.000,117,123
2508,12,107.083,105,108
2509,22,111.864,105,122
2510,10,127.400,121,131
2511,10,115.400,110,120
2512,28,122.786,108,139
2513,27,102.296,97,107
2514,15,111.533,105,116
2515,13,123.154,119,129
2516,20,109.300,103,117
2517,16,100.500,98,103
2518,18,109.889,106,115
2519,28,112.821,103,124
2520,4,120.250,119,122
2521,23,114.174,99,126
2522,13,102.000,98,107
2523,37,106.892,99,116
2524,27,124.852,117,131
2525,21,104.143,99,111
2526,34,142.618,130,154
2527,14,128.071,125,132
2528,34,127.853,110,139
2529,8,130.375,128,132
2530,37,118.432,108,127
2531,21,114.476,107,122
2532,5,118.000,117,120
2533,15,142.800,132,147
2534,8,110.500,105,113
2535,17,109.588,102,115
2536,7,123.143,117,129
2537,34,116.235,104,131
2538,4,102.250,101,103
2539,8,105.750,101,109
2540,24,102.667,97,108
2541,15,129.800,123,138
2542,31,127.968,113,139
2543,5,135.600,134,137
2544,18,127.167,116,136
2545,5,107.800,106,110
2546,12,103.833,100,110
2547,5,119.200,117,122
2548,4,102.750,102,104
2549,23,99.957,96,104
2550,33,139.970,130,150
2551,10,118.200,115,120
2552,22,113.818,106,119
2553,6,98.000,96,100
2554,12,113.750,110,117
2555,11,105.727,101,110
2556,25,105.080,98,114
2557,9,109.778,108,111
2558,8,104.750,104,106
2559,13,107.846,104,112
2560,4,101.500,100,103
2561,6,108.833,107,111
2562,9,105.111,103,109
2563,11,125.273,122,129
2564,7,98.143,97,101
2565,33,116.333,101,126
2566,23,102.087,95,109
2567,20,109.350,97,117
2568,11,104.455,100,109
2569,13,114.846,110,119
2570,27,121.741,113,127
2571,5,105.800,104,107
2572,6,104.833,100,108
2573,35,107.029,99,116
2574,38,117.868,97,137
2575,11,113.545,111,116
2576,12,112.083,105,118
2577,14,127.071,122,131
2578,5,122.200,120,125
2579,15,110.067,103,116
2580,23,103.087,96,109
2581,7,118.857,117,121
2582,29,114.138,102,126
2583,19,101.368,97,105
2584,12,110.667,106,115
2585,23,143.783,129,154
2586,27,110.630,102,119
2587,16,109.812,102,118
2588,7,109.286,108,111
2589,30,126.533,111,139
2590,5,102.600,102,104
2591,6,110.500,107,114
2592,9,115.444,108,119
2593,28,142.679,129,153
2594,8,120.000,118,121
2595,36,128.917,118,142
2596,19,130.842,120,142
2597,19,116.789,107,124
2598,27,110.407,100,117
2599,9,124.889,119,129
2600,10,117.200,110,123
2601,23,109.783,103,118
